"sales_order_id";"order_date";"ship_date";"due_date";"customer_id";"tax_amount";"freight"
"52803";"2025-01-23";"2025-01-30";"2025-02-04";"17035";"4.7184";"1.4745"
"52804";"2025-01-23";"2025-01-30";"2025-02-04";"16877";"3.1984";"0.9995"
"52805";"2025-01-23";"2025-01-30";"2025-02-04";"16477";"3.1984";"0.9995"
"52806";"2025-01-23";"2025-01-30";"2025-02-04";"29214";"4.7984";"1.4995"
"52807";"2025-01-23";"2025-01-30";"2025-02-04";"21252";"5.1576";"1.6118"
"52808";"2025-01-23";"2025-01-30";"2025-02-04";"22143";"3.1984";"0.9995"
"52809";"2025-01-23";"2025-01-30";"2025-02-04";"13485";"2.9568";"0.9240"
"52810";"2025-01-23";"2025-01-30";"2025-02-04";"16441";"1.9992";"0.6248"
"52811";"2025-01-23";"2025-01-30";"2025-02-04";"28391";"2.6080";"0.8150"
"52812";"2025-01-23";"2025-01-30";"2025-02-04";"23602";"3.1184";"0.9745"
"52813";"2025-01-23";"2025-01-30";"2025-02-04";"27815";"8.8368";"2.7615"
"52814";"2025-01-23";"2025-01-30";"2025-02-04";"27837";"4.8376";"1.5118"
"52815";"2025-01-23";"2025-01-30";"2025-02-04";"21070";"2.4384";"0.7620"
"52816";"2025-01-23";"2025-01-30";"2025-02-04";"20146";"0.3192";"0.0998"
"52817";"2025-01-23";"2025-01-30";"2025-02-04";"19185";"4.7184";"1.4745"
"52818";"2025-01-23";"2025-01-30";"2025-02-04";"25521";"2.4384";"0.7620"
"52819";"2025-01-23";"2025-01-30";"2025-02-04";"12503";"2.0384";"0.6370"
"52820";"2025-01-23";"2025-01-30";"2025-02-04";"25672";"0.5824";"0.1820"
"52821";"2025-01-23";"2025-01-30";"2025-02-04";"16593";"0.5824";"0.1820"
"52822";"2025-01-23";"2025-01-30";"2025-02-04";"11650";"5.9984";"1.8745"
"52823";"2025-01-23";"2025-01-30";"2025-02-04";"11819";"3.3824";"1.0570"
"52824";"2025-01-23";"2025-01-30";"2025-02-04";"13341";"11.3584";"3.5495"
"52825";"2025-01-23";"2025-01-30";"2025-02-04";"11826";"185.5992";"57.9998"
"52826";"2025-01-23";"2025-01-30";"2025-02-04";"11647";"189.2752";"59.1485"
"52827";"2025-01-23";"2025-01-30";"2025-02-04";"11663";"189.5976";"59.2493"
"52828";"2025-01-23";"2025-01-30";"2025-02-04";"11523";"190.1568";"59.4240"
"52829";"2025-01-23";"2025-01-30";"2025-02-04";"11984";"186.3984";"58.2495"
"52830";"2025-01-23";"2025-01-30";"2025-02-04";"28327";"192.5632";"60.1760"
"52831";"2025-01-23";"2025-01-30";"2025-02-04";"26673";"57.8216";"18.0693"
"52832";"2025-01-23";"2025-01-30";"2025-02-04";"29247";"195.7640";"61.1763"
"52833";"2025-01-23";"2025-01-30";"2025-02-04";"21650";"44.3176";"13.8493"
"52834";"2025-01-23";"2025-01-30";"2025-02-04";"16221";"47.1168";"14.7240"
"52835";"2025-01-23";"2025-01-30";"2025-02-04";"22281";"43.1992";"13.4998"
"52836";"2025-01-23";"2025-01-30";"2025-02-04";"19535";"93.6384";"29.2620"
"52837";"2025-01-23";"2025-01-30";"2025-02-04";"23223";"92.4384";"28.8870"
"52838";"2025-01-23";"2025-01-30";"2025-02-04";"19432";"93.6384";"29.2620"
"52839";"2025-01-23";"2025-01-30";"2025-02-04";"25675";"43.9184";"13.7245"
"52840";"2025-01-23";"2025-01-30";"2025-02-04";"24083";"193.5248";"60.4765"
"52841";"2025-01-24";"2025-01-31";"2025-02-05";"18296";"203.1536";"63.4855"
"52842";"2025-01-24";"2025-01-31";"2025-02-05";"24612";"92.1408";"28.7940"
"52843";"2025-01-24";"2025-01-31";"2025-02-05";"24614";"89.6392";"28.0123"
"52844";"2025-01-24";"2025-01-31";"2025-02-05";"11998";"99.9872";"31.2460"
"52845";"2025-01-24";"2025-01-31";"2025-02-05";"14058";"102.7056";"32.0955"
"52846";"2025-01-24";"2025-01-31";"2025-02-05";"11382";"183.5992";"57.3748"
"52847";"2025-01-24";"2025-01-31";"2025-02-05";"24469";"5.1576";"1.6118"
"52848";"2025-01-24";"2025-01-31";"2025-02-05";"22064";"5.5992";"1.7498"
"52849";"2025-01-24";"2025-01-31";"2025-02-05";"12244";"3.9992";"1.2498"
"52850";"2025-01-24";"2025-01-31";"2025-02-05";"17082";"136.7984";"42.7495"
"52851";"2025-01-24";"2025-01-31";"2025-02-05";"13667";"65.5584";"20.4870"
"52852";"2025-01-24";"2025-01-31";"2025-02-05";"11931";"6.7984";"2.1245"
"52853";"2025-01-24";"2025-01-31";"2025-02-05";"25835";"2.1824";"0.6820"
"52854";"2025-01-24";"2025-01-31";"2025-02-05";"24297";"3.1104";"0.9720"
"52855";"2025-01-24";"2025-01-31";"2025-02-05";"23861";"12.2080";"3.8150"
"52856";"2025-01-24";"2025-01-31";"2025-02-05";"12895";"2.9816";"0.9318"
"52857";"2025-01-24";"2025-01-31";"2025-02-05";"23140";"3.1184";"0.9745"
"52858";"2025-01-24";"2025-01-31";"2025-02-05";"23406";"2.3992";"0.7498"
"52859";"2025-01-24";"2025-01-31";"2025-02-05";"14633";"5.7264";"1.7895"
"52860";"2025-01-24";"2025-01-31";"2025-02-05";"23130";"2.5824";"0.8070"
"52861";"2025-01-24";"2025-01-31";"2025-02-05";"23046";"2.9816";"0.9318"
"52862";"2025-01-24";"2025-01-31";"2025-02-05";"20779";"1.1984";"0.3745"
"52863";"2025-01-24";"2025-01-31";"2025-02-05";"19010";"6.3184";"1.9745"
"52864";"2025-01-24";"2025-01-31";"2025-02-05";"17016";"7.9168";"2.4740"
"52865";"2025-01-24";"2025-01-31";"2025-02-05";"15742";"3.1984";"0.9995"
"52866";"2025-01-24";"2025-01-31";"2025-02-05";"22097";"4.9568";"1.5490"
"52867";"2025-01-24";"2025-01-31";"2025-02-05";"14845";"0.5824";"0.1820"
"52868";"2025-01-24";"2025-01-31";"2025-02-05";"17850";"6.3168";"1.9740"
"52869";"2025-01-24";"2025-01-31";"2025-02-05";"21525";"2.5816";"0.8068"
"52870";"2025-01-24";"2025-01-31";"2025-02-05";"17994";"2.1824";"0.6820"
"52871";"2025-01-24";"2025-01-31";"2025-02-05";"19392";"2.1824";"0.6820"
"52872";"2025-01-24";"2025-01-31";"2025-02-05";"15922";"1.2184";"0.3808"
"52873";"2025-01-24";"2025-01-31";"2025-02-05";"15826";"9.6384";"3.0120"
"52874";"2025-01-24";"2025-01-31";"2025-02-05";"12906";"1.7584";"0.5495"
"52875";"2025-01-24";"2025-01-31";"2025-02-05";"16812";"138.8784";"43.3995"
"52876";"2025-01-24";"2025-01-31";"2025-02-05";"13856";"64.0368";"20.0115"
"52877";"2025-01-24";"2025-01-31";"2025-02-05";"16675";"64.5408";"20.1690"
"52878";"2025-01-24";"2025-01-31";"2025-02-05";"24521";"193.5248";"60.4765"
"52879";"2025-01-24";"2025-01-31";"2025-02-05";"22327";"45.9984";"14.3745"
"52880";"2025-01-24";"2025-01-31";"2025-02-05";"22646";"92.4384";"28.8870"
"52881";"2025-01-24";"2025-01-31";"2025-02-05";"25615";"45.9984";"14.3745"
"52882";"2025-01-24";"2025-01-31";"2025-02-05";"26873";"99.9872";"31.2460"
"52883";"2025-01-25";"2025-02-01";"2025-02-06";"12046";"0.7192";"0.2248"
"52884";"2025-01-25";"2025-02-01";"2025-02-06";"14518";"5.1176";"1.5993"
"52885";"2025-01-25";"2025-02-01";"2025-02-06";"16611";"3.4344";"1.0733"
"52886";"2025-01-25";"2025-02-01";"2025-02-06";"16927";"2.4776";"0.7743"
"52887";"2025-01-25";"2025-02-01";"2025-02-06";"21565";"3.9184";"1.2245"
"52888";"2025-01-25";"2025-02-01";"2025-02-06";"24894";"0.3992";"0.1248"
"52889";"2025-01-25";"2025-02-01";"2025-02-06";"18267";"2.7992";"0.8748"
"52890";"2025-01-25";"2025-02-01";"2025-02-06";"24206";"140.3984";"43.8745"
"52891";"2025-01-25";"2025-02-01";"2025-02-06";"24103";"140.3984";"43.8745"
"52892";"2025-01-25";"2025-02-01";"2025-02-06";"16942";"140.0784";"43.7745"
"52893";"2025-01-25";"2025-02-01";"2025-02-06";"11507";"2.2784";"0.7120"
"52894";"2025-01-25";"2025-02-01";"2025-02-06";"29249";"1.9992";"0.6248"
"52895";"2025-01-25";"2025-02-01";"2025-02-06";"26493";"5.1976";"1.6243"
"52896";"2025-01-25";"2025-02-01";"2025-02-06";"24429";"11.6848";"3.6515"
"52897";"2025-01-25";"2025-02-01";"2025-02-06";"23109";"2.9816";"0.9318"
"52898";"2025-01-25";"2025-02-01";"2025-02-06";"22345";"5.9176";"1.8493"
"52899";"2025-01-25";"2025-02-01";"2025-02-06";"23252";"1.1984";"0.3745"
"52900";"2025-01-25";"2025-02-01";"2025-02-06";"13318";"5.5176";"1.7243"
"52901";"2025-01-25";"2025-02-01";"2025-02-06";"13206";"5.5976";"1.7493"
"52902";"2025-01-25";"2025-02-01";"2025-02-06";"19643";"9.9184";"3.0995"
"52903";"2025-01-25";"2025-02-01";"2025-02-06";"16802";"1.1184";"0.3495"
"52904";"2025-01-25";"2025-02-01";"2025-02-06";"16013";"7.1976";"2.2493"
"52905";"2025-01-25";"2025-02-01";"2025-02-06";"14703";"3.3824";"1.0570"
"52906";"2025-01-25";"2025-02-01";"2025-02-06";"17806";"5.1976";"1.6243"
"52907";"2025-01-25";"2025-02-01";"2025-02-06";"28498";"6.3184";"1.9745"
"52908";"2025-01-25";"2025-02-01";"2025-02-06";"18017";"1.9992";"0.6248"
"52909";"2025-01-25";"2025-02-01";"2025-02-06";"25788";"4.8376";"1.5118"
"52910";"2025-01-25";"2025-02-01";"2025-02-06";"24855";"2.0384";"0.6370"
"52911";"2025-01-25";"2025-02-01";"2025-02-06";"26838";"2.9016";"0.9068"
"52912";"2025-01-25";"2025-02-01";"2025-02-06";"11023";"9.2768";"2.8990"
"52913";"2025-01-25";"2025-02-01";"2025-02-06";"27807";"0.3992";"0.1248"
"52914";"2025-01-25";"2025-02-01";"2025-02-06";"11882";"3.1992";"0.9998"
"52915";"2025-01-25";"2025-02-01";"2025-02-06";"11884";"5.9984";"1.8745"
"52916";"2025-01-25";"2025-02-01";"2025-02-06";"11950";"5.9984";"1.8745"
"52917";"2025-01-25";"2025-02-01";"2025-02-06";"17657";"6.0776";"1.8993"
"52918";"2025-01-25";"2025-02-01";"2025-02-06";"11865";"8.5576";"2.6743"
"52919";"2025-01-25";"2025-02-01";"2025-02-06";"16232";"198.0760";"61.8988"
"52920";"2025-01-25";"2025-02-01";"2025-02-06";"20210";"198.2672";"61.9585"
"52921";"2025-01-25";"2025-02-01";"2025-02-06";"13862";"64.3584";"20.1120"
"52922";"2025-01-25";"2025-02-01";"2025-02-06";"12071";"191.5976";"59.8743"
"52923";"2025-01-25";"2025-02-01";"2025-02-06";"21619";"44.5008";"13.9065"
"52924";"2025-01-25";"2025-02-01";"2025-02-06";"19533";"92.4384";"28.8870"
"52925";"2025-01-25";"2025-02-01";"2025-02-06";"19380";"92.1408";"28.7940"
"52926";"2025-01-25";"2025-02-01";"2025-02-06";"21024";"45.0368";"14.0740"
"52927";"2025-01-25";"2025-02-01";"2025-02-06";"25646";"43.1992";"13.4998"
"52928";"2025-01-25";"2025-02-01";"2025-02-06";"21048";"46.2768";"14.4615"
"52929";"2025-01-25";"2025-02-01";"2025-02-06";"25640";"194.2440";"60.7013"
"52930";"2025-01-26";"2025-02-02";"2025-02-07";"24608";"89.6392";"28.0123"
"52931";"2025-01-26";"2025-02-02";"2025-02-07";"11866";"0.6360";"0.1988"
"52932";"2025-01-26";"2025-02-02";"2025-02-07";"14312";"0.5824";"0.1820"
"52933";"2025-01-26";"2025-02-02";"2025-02-07";"11059";"6.1568";"1.9240"
"52934";"2025-01-26";"2025-02-02";"2025-02-07";"11714";"4.3192";"1.3498"
"52935";"2025-01-26";"2025-02-02";"2025-02-07";"29228";"1.9992";"0.6248"
"52936";"2025-01-26";"2025-02-02";"2025-02-07";"21500";"1.8344";"0.5733"
"52937";"2025-01-26";"2025-02-02";"2025-02-07";"19703";"5.5992";"1.7498"
"52938";"2025-01-26";"2025-02-02";"2025-02-07";"21234";"9.5984";"2.9995"
"52939";"2025-01-26";"2025-02-02";"2025-02-07";"18530";"9.1176";"2.8493"
"52940";"2025-01-26";"2025-02-02";"2025-02-07";"15397";"3.1984";"0.9995"
"52941";"2025-01-26";"2025-02-02";"2025-02-07";"18449";"2.4776";"0.7743"
"52942";"2025-01-26";"2025-02-02";"2025-02-07";"16039";"0.3992";"0.1248"
"52943";"2025-01-26";"2025-02-02";"2025-02-07";"13568";"9.5984";"2.9995"
"52944";"2025-01-26";"2025-02-02";"2025-02-07";"16936";"5.1176";"1.5993"
"52945";"2025-01-26";"2025-02-02";"2025-02-07";"19056";"3.0344";"0.9483"
"52946";"2025-01-26";"2025-02-02";"2025-02-07";"28542";"6.3184";"1.9745"
"52947";"2025-01-26";"2025-02-02";"2025-02-07";"24064";"0.3992";"0.1248"
"52948";"2025-01-26";"2025-02-02";"2025-02-07";"27176";"1.7192";"0.5373"
"52949";"2025-01-26";"2025-02-02";"2025-02-07";"14799";"7.4368";"2.3240"
"52950";"2025-01-26";"2025-02-02";"2025-02-07";"11832";"5.9984";"1.8745"
"52951";"2025-01-26";"2025-02-02";"2025-02-07";"13235";"4.5576";"1.4243"
"52952";"2025-01-26";"2025-02-02";"2025-02-07";"12639";"3.9992";"1.2498"
"52953";"2025-01-26";"2025-02-02";"2025-02-07";"12593";"0.7192";"0.2248"
"52954";"2025-01-26";"2025-02-02";"2025-02-07";"14081";"196.1040";"61.2825"
"52955";"2025-01-26";"2025-02-02";"2025-02-07";"16235";"195.4680";"61.0838"
"52956";"2025-01-26";"2025-02-02";"2025-02-07";"11317";"183.5992";"57.3748"
"52957";"2025-01-26";"2025-02-02";"2025-02-07";"11162";"186.3984";"58.2495"
"52958";"2025-01-26";"2025-02-02";"2025-02-07";"28770";"62.1872";"19.4335"
"52959";"2025-01-26";"2025-02-02";"2025-02-07";"11459";"185.7824";"58.0570"
"52960";"2025-01-26";"2025-02-02";"2025-02-07";"21649";"44.3176";"13.8493"
"52961";"2025-01-26";"2025-02-02";"2025-02-07";"21646";"45.1016";"14.0943"
"52962";"2025-01-26";"2025-02-02";"2025-02-07";"22287";"43.1992";"13.4998"
"52963";"2025-01-27";"2025-02-03";"2025-02-08";"18273";"202.0752";"63.1485"
"52964";"2025-01-27";"2025-02-03";"2025-02-08";"23412";"91.4768";"28.5865"
"52965";"2025-01-27";"2025-02-03";"2025-02-08";"11492";"188.3984";"58.8745"
"52966";"2025-01-27";"2025-02-03";"2025-02-08";"11351";"183.5992";"57.3748"
"52967";"2025-01-27";"2025-02-03";"2025-02-08";"11353";"184.7976";"57.7493"
"52968";"2025-01-27";"2025-02-03";"2025-02-08";"11212";"2.7992";"0.8748"
"52969";"2025-01-27";"2025-02-03";"2025-02-08";"11965";"2.1824";"0.6820"
"52970";"2025-01-27";"2025-02-03";"2025-02-08";"18286";"5.5976";"1.7493"
"52971";"2025-01-27";"2025-02-03";"2025-02-08";"17243";"4.3192";"1.3498"
"52972";"2025-01-27";"2025-02-03";"2025-02-08";"17302";"4.7184";"1.4745"
"52973";"2025-01-27";"2025-02-03";"2025-02-08";"14678";"3.9992";"1.2498"
"52974";"2025-01-27";"2025-02-03";"2025-02-08";"18197";"0.7192";"0.2248"
"52975";"2025-01-27";"2025-02-03";"2025-02-08";"14307";"12.7200";"3.9750"
"52976";"2025-01-27";"2025-02-03";"2025-02-08";"29268";"3.1184";"0.9745"
"52977";"2025-01-27";"2025-02-03";"2025-02-08";"27293";"7.1176";"2.2243"
"52978";"2025-01-27";"2025-02-03";"2025-02-08";"26691";"2.3192";"0.7248"
"52979";"2025-01-27";"2025-02-03";"2025-02-08";"25435";"2.9272";"0.9148"
"52980";"2025-01-27";"2025-02-03";"2025-02-08";"25102";"5.7264";"1.7895"
"52981";"2025-01-27";"2025-02-03";"2025-02-08";"18871";"2.3992";"0.7498"
"52982";"2025-01-27";"2025-02-03";"2025-02-08";"17385";"5.5976";"1.7493"
"52983";"2025-01-27";"2025-02-03";"2025-02-08";"21787";"1.3816";"0.4318"
"52984";"2025-01-27";"2025-02-03";"2025-02-08";"12183";"3.9976";"1.2493"
"52985";"2025-01-27";"2025-02-03";"2025-02-08";"18094";"5.4792";"1.7123"
"52986";"2025-01-27";"2025-02-03";"2025-02-08";"17705";"2.3984";"0.7495"
"52987";"2025-01-27";"2025-02-03";"2025-02-08";"19920";"7.3568";"2.2990"
"52988";"2025-01-27";"2025-02-03";"2025-02-08";"14782";"5.3568";"1.6740"
"52989";"2025-01-27";"2025-02-03";"2025-02-08";"23937";"3.1184";"0.9745"
"52990";"2025-01-27";"2025-02-03";"2025-02-08";"20588";"2.1824";"0.6820"
"52991";"2025-01-27";"2025-02-03";"2025-02-08";"22492";"5.4376";"1.6993"
"52992";"2025-01-27";"2025-02-03";"2025-02-08";"27806";"0.3192";"0.0998"
"52993";"2025-01-27";"2025-02-03";"2025-02-08";"26865";"9.9192";"3.0998"
"52994";"2025-01-27";"2025-02-03";"2025-02-08";"16193";"0.3992";"0.1248"
"52995";"2025-01-27";"2025-02-03";"2025-02-08";"12938";"6.5168";"2.0365"
"52996";"2025-01-27";"2025-02-03";"2025-02-08";"12793";"9.6376";"3.0118"
"52997";"2025-01-27";"2025-02-03";"2025-02-08";"18963";"47.1984";"14.7495"
"52998";"2025-01-27";"2025-02-03";"2025-02-08";"11528";"190.5152";"59.5360"
"52999";"2025-01-27";"2025-02-03";"2025-02-08";"12113";"183.5992";"57.3748"
"53000";"2025-01-27";"2025-02-03";"2025-02-08";"14102";"67.1584";"20.9870"
"53001";"2025-01-27";"2025-02-03";"2025-02-08";"21022";"43.1992";"13.4998"
"53002";"2025-01-27";"2025-02-03";"2025-02-08";"14939";"193.5248";"60.4765"
"53003";"2025-01-27";"2025-02-03";"2025-02-08";"18303";"196.1872";"61.3085"
"53004";"2025-01-28";"2025-02-04";"2025-02-09";"16482";"96.4376";"30.1368"
"53005";"2025-01-28";"2025-02-04";"2025-02-09";"11493";"186.3984";"58.2495"
"53006";"2025-01-28";"2025-02-04";"2025-02-09";"11395";"186.3984";"58.2495"
"53007";"2025-01-28";"2025-02-04";"2025-02-09";"11530";"0.7192";"0.2248"
"53008";"2025-01-28";"2025-02-04";"2025-02-09";"13962";"3.2176";"1.0055"
"53009";"2025-01-28";"2025-02-04";"2025-02-09";"14857";"6.3184";"1.9745"
"53010";"2025-01-28";"2025-02-04";"2025-02-09";"17254";"7.4792";"2.3373"
"53011";"2025-01-28";"2025-02-04";"2025-02-09";"17070";"5.5976";"1.7493"
"53012";"2025-01-28";"2025-02-04";"2025-02-09";"18707";"9.6376";"3.0118"
"53013";"2025-01-28";"2025-02-04";"2025-02-09";"24899";"8.4360";"2.6363"
"53014";"2025-01-28";"2025-02-04";"2025-02-09";"15126";"4.7184";"1.4745"
"53015";"2025-01-28";"2025-02-04";"2025-02-09";"19090";"0.1832";"0.0573"
"53016";"2025-01-28";"2025-02-04";"2025-02-09";"18259";"0.7192";"0.2248"
"53017";"2025-01-28";"2025-02-04";"2025-02-09";"28967";"0.7192";"0.2248"
"53018";"2025-01-28";"2025-02-04";"2025-02-09";"28998";"2.3184";"0.7245"
"53019";"2025-01-28";"2025-02-04";"2025-02-09";"11738";"3.9976";"1.2493"
"53020";"2025-01-28";"2025-02-04";"2025-02-09";"11203";"0.3992";"0.1248"
"53021";"2025-01-28";"2025-02-04";"2025-02-09";"29000";"0.5824";"0.1820"
"53022";"2025-01-28";"2025-02-04";"2025-02-09";"28003";"0.3992";"0.1248"
"53023";"2025-01-28";"2025-02-04";"2025-02-09";"11277";"5.7264";"1.7895"
"53024";"2025-01-28";"2025-02-04";"2025-02-09";"15526";"7.6856";"2.4018"
"53025";"2025-01-28";"2025-02-04";"2025-02-09";"24776";"7.3264";"2.2895"
"53026";"2025-01-28";"2025-02-04";"2025-02-09";"11176";"1.9992";"0.6248"
"53027";"2025-01-28";"2025-02-04";"2025-02-09";"18758";"2.9272";"0.9148"
"53028";"2025-01-28";"2025-02-04";"2025-02-09";"24317";"2.7912";"0.8723"
"53029";"2025-01-28";"2025-02-04";"2025-02-09";"21720";"1.1984";"0.3745"
"53030";"2025-01-28";"2025-02-04";"2025-02-09";"15498";"5.9568";"1.8615"
"53031";"2025-01-28";"2025-02-04";"2025-02-09";"21159";"5.9568";"1.8615"
"53032";"2025-01-28";"2025-02-04";"2025-02-09";"19778";"5.5992";"1.7498"
"53033";"2025-01-28";"2025-02-04";"2025-02-09";"11827";"11.8776";"3.7118"
"53034";"2025-01-28";"2025-02-04";"2025-02-09";"18346";"1.1184";"0.3495"
"53035";"2025-01-28";"2025-02-04";"2025-02-09";"14921";"0.5824";"0.1820"
"53036";"2025-01-28";"2025-02-04";"2025-02-09";"13698";"2.5816";"0.8068"
"53037";"2025-01-28";"2025-02-04";"2025-02-09";"18632";"2.5816";"0.8068"
"53038";"2025-01-28";"2025-02-04";"2025-02-09";"17640";"1.9992";"0.6248"
"53039";"2025-01-28";"2025-02-04";"2025-02-09";"19177";"3.1184";"0.9745"
"53040";"2025-01-28";"2025-02-04";"2025-02-09";"28410";"4.8376";"1.5118"
"53041";"2025-01-28";"2025-02-04";"2025-02-09";"11566";"2.9016";"0.9068"
"53042";"2025-01-28";"2025-02-04";"2025-02-09";"11277";"3.3824";"1.0570"
"53043";"2025-01-28";"2025-02-04";"2025-02-09";"17036";"4.5576";"1.4243"
"53044";"2025-01-28";"2025-02-04";"2025-02-09";"12602";"0.7192";"0.2248"
"53045";"2025-01-28";"2025-02-04";"2025-02-09";"18758";"2.9568";"0.9240"
"53046";"2025-01-28";"2025-02-04";"2025-02-09";"12979";"14.4784";"4.5245"
"53047";"2025-01-28";"2025-02-04";"2025-02-09";"16887";"141.5968";"44.2490"
"53048";"2025-01-28";"2025-02-04";"2025-02-09";"12032";"49.1968";"15.3740"
"53049";"2025-01-28";"2025-02-04";"2025-02-09";"15561";"47.3816";"14.8068"
"53050";"2025-01-28";"2025-02-04";"2025-02-09";"20199";"200.2264";"62.5708"
"53051";"2025-01-28";"2025-02-04";"2025-02-09";"13870";"67.1584";"20.9870"
"53052";"2025-01-28";"2025-02-04";"2025-02-09";"11741";"200.0776";"62.5243"
"53053";"2025-01-28";"2025-02-04";"2025-02-09";"11816";"188.3984";"58.8745"
"53054";"2025-01-28";"2025-02-04";"2025-02-09";"11837";"187.5968";"58.6240"
"53055";"2025-01-28";"2025-02-04";"2025-02-09";"11326";"189.5976";"59.2493"
"53056";"2025-01-28";"2025-02-04";"2025-02-09";"11297";"189.5976";"59.2493"
"53057";"2025-01-28";"2025-02-04";"2025-02-09";"27774";"61.7072";"19.2835"
"53058";"2025-01-28";"2025-02-04";"2025-02-09";"27777";"62.2896";"19.4655"
"53059";"2025-01-28";"2025-02-04";"2025-02-09";"28309";"193.5248";"60.4765"
"53060";"2025-01-28";"2025-02-04";"2025-02-09";"26743";"47.1168";"14.7240"
"53061";"2025-01-28";"2025-02-04";"2025-02-09";"26748";"45.9984";"14.3745"
"53062";"2025-01-28";"2025-02-04";"2025-02-09";"12011";"49.4776";"15.4618"
"53063";"2025-01-28";"2025-02-04";"2025-02-09";"22112";"197.5240";"61.7263"
"53064";"2025-01-28";"2025-02-04";"2025-02-09";"21601";"47.1968";"14.7490"
"53065";"2025-01-28";"2025-02-04";"2025-02-09";"18549";"93.5568";"29.2365"
"53066";"2025-01-28";"2025-02-04";"2025-02-09";"19408";"90.3584";"28.2370"
"53067";"2025-01-28";"2025-02-04";"2025-02-09";"22639";"92.4384";"28.8870"
"53068";"2025-01-29";"2025-02-05";"2025-02-10";"11470";"183.5992";"57.3748"
"53069";"2025-01-29";"2025-02-05";"2025-02-10";"11203";"9.6000";"3.0000"
"53070";"2025-01-29";"2025-02-05";"2025-02-10";"14516";"1.9992";"0.6248"
"53071";"2025-01-29";"2025-02-05";"2025-02-10";"16694";"3.1376";"0.9805"
"53072";"2025-01-29";"2025-02-05";"2025-02-10";"17063";"2.9816";"0.9318"
"53073";"2025-01-29";"2025-02-05";"2025-02-10";"19632";"4.5584";"1.4245"
"53074";"2025-01-29";"2025-02-05";"2025-02-10";"21212";"5.9984";"1.8745"
"53075";"2025-01-29";"2025-02-05";"2025-02-10";"21367";"0.5824";"0.1820"
"53076";"2025-01-29";"2025-02-05";"2025-02-10";"14209";"0.3992";"0.1248"
"53077";"2025-01-29";"2025-02-05";"2025-02-10";"25129";"4.8376";"1.5118"
"53078";"2025-01-29";"2025-02-05";"2025-02-10";"11902";"0.5024";"0.1570"
"53079";"2025-01-29";"2025-02-05";"2025-02-10";"16168";"2.7912";"0.8723"
"53080";"2025-01-29";"2025-02-05";"2025-02-10";"11122";"0.6360";"0.1988"
"53081";"2025-01-29";"2025-02-05";"2025-02-10";"23764";"196.5864";"61.4333"
"53082";"2025-01-29";"2025-02-05";"2025-02-10";"19440";"199.3856";"62.3080"
"53083";"2025-01-29";"2025-02-05";"2025-02-10";"22448";"198.3952";"61.9985"
"53084";"2025-01-29";"2025-02-05";"2025-02-10";"28094";"0.1832";"0.0573"
"53085";"2025-01-29";"2025-02-05";"2025-02-10";"11178";"8.1984";"2.5620"
"53086";"2025-01-29";"2025-02-05";"2025-02-10";"28793";"1.9992";"0.6248"
"53087";"2025-01-29";"2025-02-05";"2025-02-10";"28810";"6.3184";"1.9745"
"53088";"2025-01-29";"2025-02-05";"2025-02-10";"11226";"0.1832";"0.0573"
"53089";"2025-01-29";"2025-02-05";"2025-02-10";"11200";"2.3584";"0.7370"
"53090";"2025-01-29";"2025-02-05";"2025-02-10";"28032";"6.0376";"1.8868"
"53091";"2025-01-29";"2025-02-05";"2025-02-10";"25378";"3.1104";"0.9720"
"53092";"2025-01-29";"2025-02-05";"2025-02-10";"11185";"9.9160";"3.0988"
"53093";"2025-01-29";"2025-02-05";"2025-02-10";"11331";"4.8864";"1.5270"
"53094";"2025-01-29";"2025-02-05";"2025-02-10";"12055";"2.3992";"0.7498"
"53095";"2025-01-29";"2025-02-05";"2025-02-10";"23711";"2.7984";"0.8745"
"53096";"2025-01-29";"2025-02-05";"2025-02-10";"14655";"5.5976";"1.7493"
"53097";"2025-01-29";"2025-02-05";"2025-02-10";"15974";"7.3560";"2.2988"
"53098";"2025-01-29";"2025-02-05";"2025-02-10";"28817";"5.5992";"1.7498"
"53099";"2025-01-29";"2025-02-05";"2025-02-10";"16846";"9.9184";"3.0995"
"53100";"2025-01-29";"2025-02-05";"2025-02-10";"17137";"0.3992";"0.1248"
"53101";"2025-01-29";"2025-02-05";"2025-02-10";"28248";"0.3992";"0.1248"
"53102";"2025-01-29";"2025-02-05";"2025-02-10";"12077";"0.3992";"0.1248"
